ngoId,hasRegistration,hasFinance,logo,yearEstablished,missionStatement,vision,objectives,legalStatus,areasOfOperation,activeStatus
76dd8727-2ba4-37eb-a095-33dd8802bd16,,,,2005,"Our Ritham charitable trust organization was started on 04.02.2004 for the purpose of helping the mentally retarded chiidren.We teach activities of daily life, good habits, physiotherapy, speech therapy,Special education, games and yoga for our students.",,"1.PARTICIPATION OF STATE LEVEL COMPETITION:
On 01.12.2014 State Level Competition conducted at Anna University playground in Chennai for World Disabled Day celebrations. 8 District level winners of our school took part the games. Our school Student A.Nafiya Hussina won first prize in state level ball throw competition. Prize provide by Differently Abled and Social Welfare Minister Mrs.B.Valarmathi.
2.NEXT TO CHENNAI STARTED VRC TRAINING:
In Tamilnadu next to Chennai our school started a free tailoring programme from 23.11.2014 onwards for the 26 differently abled students.District Differently Abled Welfare Officer Mr.K.M.Kanagaraj ,Vocational Rehabilitation Center, (VRC) Chennai Deputy director Mr.G.Thangara, Ramco group of companies branch Rajapalayam Mills Human Resource Officer Mr.Nagarajan and Manager of Pommy’s Nighties & Garments Mr.Sivakumar preside over the function. The VRC Vocational Teacher Mr.Ramamoorthy was start the classes to the beneficiaries for this programme.we will give training for 6 months.
3.STARTING FREE VOCATIONAL CAMP FOR DISABLED PERSON:
The Free Vocational Camp conducted for all type of disabilities on 11.9.2014, 12.9.2014 and 13.9.2014 collaboration with Vocational Rehabilitation Center, (VRC) Chennai. In this camp 32 students of our school, 9 students of Sivakasi C.S.I Mentally Retarded Special School, 5 Students of Virudhunagar KCSK Ravindharan Special School,8 students of Sankarankovil St. Paul Mentally Challenged School were participated.16 members of Physically Challenged members around of Rajapalayam town and 8 deaf persons were participated in this camp.",,,
bc5b8a70-26de-3156-be7a-1363a3d6207e,,,,1984,"A Buddhist meditation centre, providing an ideal location for the study and practice of meditation and philosophy. The Centre has established social service projects - a clinic and school - benefiting Bodhgaya and the neighbouring villages:
- Shakyamuni Buddha Clinic - a free hospital serving impoverished, local people
- Maitreya School - a primary school providing free education for local children.",,,,,
4015c570-128c-3106-96e3-bda358299177,,,,2008,"A Holistic Approach to Life through
Education,Energy,Environment, Health, Hygiene & Nutrition",,,,,
11ebeb56-e6e1-3a35-9406-8a6b7aa98405,,,,2017,"Roshni Nilaya is a registered Public Charitable Trust which was founded in the year 2017. We are committed to rescue and transform the lives of vulnerable children and women. We run Child Care Institutions and After Care Program in the State of Tamilnadu to provide Shelter, Food, Education, College Education Scholarships, Health Care and Clothing to the Children without family.",,"Children are in school, college and skill training. Our projects the cycle of poverty, child abuse, child labor, child marriage & exploitation.",,,
c34b52b6-8217-3a25-953f-aa930f03da28,,,,2010,"Roshni trust was found in 1998. it mainly works for child rights, childline,gender equity,deaddiction centre, community organization, disability(0-6 years) and Deaf education(6- 18years).",,,,,
dd65ff15-9ef9-3afc-be5a-cc0154433e6a,,,,2006,"OUR ORGANIZATION WORK SCIENCE 2006. OUR ORGANIZATION IS WORK FOR POOR CHILDREN ,WIDOW,AND RURAL PEOPLE AND DISABLED PEOPLE",,,,,
0e1a1685-7160-3afb-abb0-f9b026221344,,,,2013,"ISO (Rostrum India Social Organization) is registered nonprofit organization (NGO) based in Pune city, Maharashtra. Rostrum is registered under section 25, Companies act 1956. Rostrum India Social Organization is an initiative by the youth from all sections of our society. Hence, it was envisioned as a common platform for the youth to come forward and join hands, in reforming and rebuilding our society. The youth of this country has a tremendous potential, primarily due to its sheer size. We strive to mobilize them in order to make them understand their responsibilities towards the society and inspire them to take up social work, which will lead to a better tomorrow.Team RISO working on different projects dedicated to Education, Healthcare, Environment and Women Empowerment sectors. RISO is also working to spread awareness about various social issues and topics with the support of our team members and volunteers",,,,,
4f65ca94-0c2f-34ef-8c7a-75d613b6cf72,,,,1998,Provides Pre-school & Alternative Schooling education to the underprevileged children living on the street & slums with health care & nutrition.Running Platform schools for the children living on-and-around the railway stations with Healthcare & Nutrition.,,,,,
9a866191-310b-3d42-be88-509996271cc2,,,,2015,"Ruprani Foundation is located in Gonda, Uttar Pradesh.",,,,,
8b5219ba-901e-3155-b9cb-b2ac61d531c4,,,,1987,"To work for a just and equitable society where opportunities and resources are shared based on humanitarian grounds and felt needs by upholding love, peace,, participation, equality and justice to all.",,,,,
1e0d8d13-88f8-3163-b5fe-b19fa209612a,,,,2004,"Iam ngo reg 2004, my ngo work poor women shg, skill development, environment tree planting, women and child health care, economic development for poor women, funding source form local persons",,,,,
995a93f4-378c-35a4-a785-778836d309b4,,,,1993,"Rural Educational Activities for Development located in Gajapati, Orissa.Rural Educational Activities for Development (READ) is a Non-government, non-profit organization, registered under Societies Registration Act 1860. READ was established in the year 1993 by a group of development professionals belong to Dalit and Tribal youths, realizing the unjust situation like discrimination, exploitation and acute poverty, illiteracy of their own people. In order to bring about sustainable improvement in the quality of life of Dalit, Tribal, poor & marginalized rural communities in Orissa, Strengthening people’s organizations at various level.",,"1.112 women self help groups are promoted in 95 villages & formed 3 GP level Women SHGs Federation.
2. Promoted 50 nos of Widow SHGs & have formed Block level Widow SHGs Federation
3. Promoted 3 GP level Farmers Committees,
4. 65 nos of SHGs have initiated income generation activities
5. 10 nos of girl children are supported for education & vocational trainings",,,
dc60cbb5-64ec-3a1e-baf5-8a698c9ebd02,,,,2009,"Rural Health Care Foundation (RHCF), an NGO focused on high-quality and low-cost medical care, sets up and runs primary healthcare facilities for the rural and underprivileged communities in India.With 15 rural centres across various districts of West Bengal and 5 centres in Kolkata, RHCF has been treating and effectively improving the lives of the communities through affordable medical consultation and 1-week supply of free medications. Established in 2009, it has till date treated over 2.2 million patients.",,"1. Rashtriya Swayamsiddh Samman 2015 for leading the on-ground social change
2. Conferred Mother Teresa International Award 2015 for Social Justice
3.RHCF is shortlisted as the new innovator and is invited to attend Innovations in Healthcare's 2016 Annual Forum at Washington D.C. , USA",,,
07caad4c-36f8-3be5-8409-0005269b59fa,,,,2015,"Rural Health Progress Trust (RHPT) works for improving health access, health delivery and health information in rural areas of India. We primarily work on Hypertension , Diabetes, Early detection of Heart attacks, Mental health , Cervical & Breast Cancers.
We screened over 1Lakh 60 thousand people for hypertension and over 30 thousand people for diabetes.
We detected more than 150 heart attacks withing hours of chest pain in villages through our RuralTeleECG services.
We are recognized at international level for hypertension research.",,,,,
